,clean_reviews,class,stars
3855,"Ahora con esta nueva aplicación pongo el número de documento y la contraseña y no me deja, me dice usuario o contraseña incorrecta. Y otra cosa tendría que ser gratis ya que sino tenés internet no podés hacer ningún trámite como pagar facturas, etc.",0,1
3856,"Camuy buenaio mi opinión. No podía ingresar usando la app, hasta que se me ocurrió entrar con una PC. A partir de ahí se activo inmediatamente y funcióna peroecto",2,5
3857,"Me resultaba muy practica . En celular no funcióna mas "" brou se detuvo"", desintalé e instalé nuevamente y sigue el problema. En tablet instalé y funcióna correcto.",0,1
3858,Sería bueno que ya que la mayoria de los usuarios no la podemos usar a esta actualización. Vuelvan a cargar la versión anterior. De esa manera podemos desinstalar esta versión y volvemos a cargar la que funciónaba bien,0,1
3859,"La app es muy buena y la uso mucho Lamentablemente se actualizó automáticamente y la versión actual no funcióna. Inicia y se apaga. En Android 6.0, en un Xiaomi RedmiNote4",2,5
3860,Hasta que la actualizron funciónaba peroecta. Ahora no puedo ingresar aunque desinstale e instale varias veces. Una pena porque funciónaba barbaro y era muy útil.,0,1
3861,"La complicaron con la última actualización, pusieron chaptas y la app simplemente no funcióna como antes, se tranca, queda cargando. Inoperante.",0,1
3862,Estos ineptos dejan la app sin servicio toda la tarde. Deberían tener otro servidor espejo funciónando mientras reparan el actual,0,1
3863,Una porqueria la nueva actualización no permite entrar y llamas nadie responde los WhatsApp son por una computadora osea no dan solución y para ir a un banco necesitas el tiempo de ellos que es un día para que te soluciónen no se que que ellos trancaron con esta nueva versión,0,1
3864,La verdad que tengo un Samsung s5 Android 6 con la última actualización si no es Android 7 no funcióna.Tendrian que soluciónar este problema para los que no quieren camuy buenaiar el celular.,0,1
3865,La verdad podía usar na aplicación lo mas buen. Ahora que la actualizaron no me deja entra la mayoría de las veces y es un lío para pagar los recibos. A mi no me funcióna bien para nada,0,1
3866,"La interfaz gráfica al usuario está genial, es mucho más agradable a la vista. Ahora sí está acorde a la fecha que vivimos. Es un poco complicado de encontrar las acciónes, pero es falta de costumuy buenare.",2,5
3867,Ha mejorado y han reparado el inicio de sesión con huellas. Estéticamente parece que fuera más importante la publicidad que la información financiera ya que ocupa gran parte de la pantalla.,2,4
3868,La verdad que siempre la use sin problemas. Pero ya hace más de dos semanas que no me deja utilizar la app la eh desinstalado y volví a instalar innumerables las veces y nada.,0,1
3869,"La versión anterior andaba peroecto, pero después del 19 según era para mejor en mi caso empeoro, abrís la app y pones la cédula y cuando vas a poner la contraseña vuelve abrír la app sola",0,2
3870,"No funcióna bien se tranca mucho ,estas mucho rato para poder pagar algo o revisar el estado de cuenta ,mucho mejor la anterior ,espero se arregle",0,1
3871,Hasta ayer no tenía problemas en entrar. Hoy lo estoy intentando usando la huella dactilar y me sale una notificación de usuario o contraseña incorrecta. Agradecería que lo soluciónaran a la brevedad,1,3
3872,"Hace como una semana que no me funcióna la app, veo muchos comentarios que les pasa lo mismo pero no lo soluciónan A 8 de octubre Ya pasaron más de 15 días y siguen sin soluciónar el problema",0,1
3873,Desastre total yo nunca tuve problemas ahora no puede realizar nada de quien es la idea de camuy buenaiar cuando algo funcióna esto es pésimo. Además llamar al banco imposible.,0,1
3874,"Lamentablemente hace unos días hice una recarga telefónica (como siempre lo hacía con la app anterior), me descontaron el monto sin que entrara la recarga!",0,1
3875,"La verdad que nunca había tenido ningún problema hasta la última actualización, un desastre total no me permite entra a mi cuenta de ninguna forma la hubieran dejado como estaba no más",0,1
3876,Hhorrible la actualización! Tanto en la pagina web como la app son idénticas. Al selecciónar las cuentas para ver los movimientos se tranca.,0,1
3877,Ya va un mes entero que deja de funciónar y no abre. Cuando abrendam a soluciónar los problemas de los usuarios le camuy buenaio la nota. De momento no la recomiendo.,0,1
3878,"Desde la actualización es muy mala la app la hubieran dejado como estaba, espero soluciónen esto, ni siquiera te deja ingresar la verdad un total desastre!",0,1
3879,"Dice que hay un error por lo que debo de comunicarme a un número, en el que nunca atienden. El otro día estaba en el lugar 3 para ser atendido y estuve 40 minutos esperando.",0,1
3880,"Tremendo avance de lo que era antes la app del banco, ahora si esta bien pensada y completa",2,5
3881,"Durante días decía ""Error en el servidor"" y no podía abrirla. Decidí actualizarla y no se repite el error, pero sigue sin abrir.",0,2
3882,"La última actualización no identifica mi usuario, o direcciónctamente al abrir la aplicación se queda con la pantalla en blanco. Espero lo arreglen por qué uso siempre la app",0,1
3883,Hola esta aplicación me a resultado m.buena pero en estos momentos no abre y recien la actualice.me da q no tiene conexion con el servidor y q revise mi conexion a internet.lo cual la tengo.que me sugiere el Brou?,2,5
3884,La aplicación funciónaba bien pero hace 2 días no he podido o ingresar en ella. Me da error. La desinstalé e instalé de nuevo pero el error persiste.,0,2
3885,Sin dudas muy decepciónado de la app literal la re cagaron pésima app si creyeron que con esta app iban a superar la anterior me dan pena ya que no no es lo que un cliente espera ojalá vuelva la otra por con esta lo menos que hicieron fue avanzar si no que fue la peor decisión que tomar da pena y como cliente estoy totalmente decepciónado,0,1
3886,"No logro abrir la aplicación. La he instalado varias veces y sigue dando error. Me dice ""falla del servidor o desafortunadamente se ha detenido""",0,1
3887,"La tengo que desinstalar porque cada vez que entro me pide que camuy buenaie la contraseña. Y como no permite poner contraseñas ya usadas, es imposible recordarla.",0,1
3888,"Un desastre, desde la actualización anda peor, imposible acceder por la app y por la página del propio brou. Por favor que se solucióne!!!",0,1
3889,"Dediquense a otra cosa. La peor actualización ,tenían algo que funciónaba bastante bien e hicieron este mamarracho. Complicadísimo realizar cualquier operación. A veces menos es más",0,1
3890,"La verdad que desde que la última actualización, pésimo servicio, no funcióna la app, un desastre... Antes estaba mucho mejor y funciónaba",0,1
3891,"Desde la actualización del día 19/10, no permite ingresar por ningún medio posible, al presionar el botón de Continuar, la app queda cargando y mas nada.",0,1
3892,Me pasa lo mismo q a la mayoría. Cada vez q entro me pide camuy buenaiar la contraseña. Nunca me había pasado. Y da sospecha d que te esten queriendo ROBAR la contraseña,1,3
3893,"Esta nueva actualización no anda, hace días que no puedo operar por internet porque está en mantenimiento, yo digo para que sacan algo que no funcióna bien todavía 🤷🏻‍♂️🤷🏻‍♂️",1,3
3894,"No me ha dejado ni ingresar a la nueva app, llamé para una solución y nada, quedaron de llamar hace 2 semanas y nada, un desastre!",0,1
3895,"Son un desastre. No se para que tocan cosas que funciónan. Ahora no anda ni la aplicación, ni la página, ni el numero de WhatsApp para reclamar.",0,1
3896,"Un desastre , no abre , pones todos los datos y vuelve al principio. Dijeron que solo el fin de semana no iba a funciónar, pero......",0,1
3897,"Venia barbaro hasta la actualización del 22/09. ""Lamentablemente la aplicación se detuvo"" por favor expliquen que pasa, y esperamos la solución rapidamente.",1,3
3898,Hhorrible la apk nueva la uso para transfetencias bancarias cuando se le antoja abre despues de instalar y desinstalar 100000000000 veces me enoja mucho es mas eh perdido muchos servicios de provesorres por demoras en los pagos,0,1
3899,"Es un desastre , cada vez q quiero entrar, no me deja. Y para colmo tuve q hacer una nueva contraseña . Espero q la puedan arreglar pronto",0,1
3900,Desde que la modificaron no pude entrar más Era una buena herramienta y ahora es una tranza poder ingresar Desde que la actualizaron sin no pude actualizarla Soluciónen de una vez Antes de la fecha de los cobros,0,1
3901,"La aplicación falla, no puedo abrir, se cierra. Por favor a los responsables que hagan algo. La aplicación se cierra. Y te pide contraseña es un desastre......",0,1
3902,Hace ya más de un mes que no me funcióna la app. Fui al banco y me hicieron la actualización y sigue igual. Ninguna respuesta por Wpp. He camuy buenaiado un sinnúmero de veces la contraseña,0,1
3903,Hhorrible. No se puede abrir. Se tranca mil veces. Usaba mucho esta app y ahora hace unos días la camuy buenaiaron toda y no se puede ni ingresar. Desastrosa,0,1
3904,Pesima desde q la actualizaron pude entrar 2 veces después no me deja sale para atrás todo y no me deja hacer nada sin menciónar q en el cel d mi pareja no le aparece para descargar porque no es compatible hhorrible,0,1
3905,Desde la actualización del día de ayer me parece que mejoró en el diseño es de fácil acceso! Modo seguro con uso de huella digital! Muy parecido a estar navegando por el sitio web,2,5
3906,"Anda muy mal, desde hoy cada ves que entro a la app, se reinicia constantemente, la reinstale, reinicié el cel y sigue igual.. anda mal.",0,1
3907,"Un desastre, me pone error y que el usuario no existe!!! Cuando con la versión anterior podía entrar sin problema alguno...que esta pasando???",0,1
3908,"Después de arreglar las fallas de inicio esta bastante bien la app, la uso mucho.",2,5
3909,"Hola hoy 20/10 no e podido entrar a mi cuenta ,me da error y no me permite ingresar ni con la huella ni deja poner la opción de usuario y contraseña cuando lo intento se reinicia sola .",0,1
3910,"Ya van 2 veces que deja de funciónar, ésta última lleva 10 días que primero no encontraba el servidor, ahora direcciónctamente se cierra sola cuando la abrís.",0,1
3911,Buenas tardes lamentablemente me pasó lo mismo que a muchos usuarios de la aplicación que facilitaba los tiempos que... lo puedan soluciónar el problema de la actulización,0,2
3912,"Esta última actualización un desastre. No te deja ni escribir tu contraseña que se sale, y tampoco se puede por la página web.",0,1
3913,Pésima la bueva versión. Cursts el. Ingreso. La. Nueva interfaz es. Mala más publicidad. Era mejor la anterior.,0,1
3914,Quiera y debo hacer transferencias y no me aparece las cuentas que ya tenía precargadas. Ahora tengo que tomarme la molestia de conseguir las cuentas y ingresarla nuevamente!!! La verdad que de mejoras muy poco!!!,0,1
3915,Acabo de dedcargarla porque por la página no me deja acceder y por aca tampoco puedo. Se que la han actualizado pero aun no esta funciónando como deberia. Agradecería si lo soluciónan porque me urge poder utilizar brou gracias,0,2
